d,s,noise,rep,seed,method,fdr,tpr,shd,tp,fp,fn,estimated_edges,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard
10,2,gumbel,8,1032151,LOCAL_BIC_GREEDY,0.0,0.8,4,16,0,4,16,0.0,False,1.0
10,2,gumbel,8,1032151,STD_NOTEARS,0.7777777777777778,0.1,20,2,7,18,9,0.0,False,1.0
10,2,gumbel,8,1032151,STD_LOCAL_BIC_EXACT,0.7777777777777778,0.1,20,2,7,18,9,0.0,False,1.0
10,2,gumbel,9,1032152,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,9,1032152,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,9,1032152,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,9,1032152,STD_NOTEARS,0.6,0.2,20,4,6,16,10,0.0,False,1.0
10,2,gumbel,9,1032152,STD_LOCAL_BIC_EXACT,0.6,0.2,20,4,6,16,10,0.0,False,1.0
10,2,gumbel,10,1032153,NOTEARS,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,gumbel,10,1032153,LOCAL_BIC_EXACT,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,gumbel,10,1032153,LOCAL_BIC_GREEDY,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,gumbel,10,1032153,STD_NOTEARS,0.6153846153846154,0.25,18,5,8,15,13,0.0,False,1.0
10,2,gumbel,10,1032153,STD_LOCAL_BIC_EXACT,0.6153846153846154,0.25,18,5,8,15,13,0.0,False,1.0
10,2,gumbel,11,1032154,NOTEARS,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,11,1032154,LOCAL_BIC_EXACT,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,11,1032154,LOCAL_BIC_GREEDY,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,11,1032154,STD_NOTEARS,0.5555555555555556,0.2,17,4,5,16,9,0.0,False,1.0
10,2,gumbel,11,1032154,STD_LOCAL_BIC_EXACT,0.5555555555555556,0.2,17,4,5,16,9,0.0,False,1.0
