method,setting,rep,seed,d,n,name,true_edges,true_max_indegree,candidate_max_indegree,false_positive_ratio,missing_ratio,reversal_ratio,weak_fraction,error_regime,missing_achieved,reversals_achieved,false_positive_additions_achieved,varsortability,error_scale_ratio,candidate_edges,candidate_max_indegree_achieved,candidate_enumeration_fits,initial_pruning_pressure,candidate_bic,exact_bic,greedy_bic,candidate_to_exact_bic_improvement,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard,exact_greedy_disagreement_edges,exact_runtime_seconds,greedy_runtime_seconds,exact_score_evaluations,greedy_score_evaluations,edges,true_positives,false_positives,false_negatives,reversals,fdr,tpr,shd
Candidate,fp_025,22,48251645,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,12.340268943549777,-12.146022944047225,-12.146022944047225,24.486291887597,0.0,False,1.0,0,0.013062500045634806,0.014011500054039061,70,54,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,22,48251645,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,12.340268943549777,-12.146022944047225,-12.146022944047225,24.486291887597,0.0,False,1.0,0,0.013062500045634806,0.014011500054039061,70,54,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,22,48251645,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,12.340268943549777,-12.146022944047225,-12.146022944047225,24.486291887597,0.0,False,1.0,0,0.013062500045634806,0.014011500054039061,70,54,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,23,48251646,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,69,0.2,-16.666700644099006,-45.45308447320541,-45.45308447320541,28.786383829106402,0.0,False,1.0,0,0.011855400050990283,0.013455800013616681,69,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,23,48251646,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,69,0.2,-16.666700644099006,-45.45308447320541,-45.45308447320541,28.786383829106402,0.0,False,1.0,0,0.011855400050990283,0.013455800013616681,69,53,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,23,48251646,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,69,0.2,-16.666700644099006,-45.45308447320541,-45.45308447320541,28.786383829106402,0.0,False,1.0,0,0.011855400050990283,0.013455800013616681,69,53,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,24,48251647,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9411764705882353,1.0,25,4,76,0.2,537.8603357522022,507.4103720789773,507.4103720789773,30.449963673224943,0.0,False,1.0,0,0.012720099999569356,0.014055499923415482,76,57,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,24,48251647,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9411764705882353,1.0,25,4,76,0.2,537.8603357522022,507.4103720789773,507.4103720789773,30.449963673224943,0.0,False,1.0,0,0.012720099999569356,0.014055499923415482,76,57,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,24,48251647,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9411764705882353,1.0,25,4,76,0.2,537.8603357522022,507.4103720789773,507.4103720789773,30.449963673224943,0.0,False,1.0,0,0.012720099999569356,0.014055499923415482,76,57,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,25,48251648,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9166666666666666,1.0,25,4,66,0.2,118.55961428980316,91.06597946256932,91.06597946256932,27.493634827233848,0.0,False,1.0,0,0.01291080005466938,0.013722099945880473,66,52,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,25,48251648,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9166666666666666,1.0,25,4,66,0.2,118.55961428980316,91.06597946256932,91.06597946256932,27.493634827233848,0.0,False,1.0,0,0.01291080005466938,0.013722099945880473,66,52,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,25,48251648,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9166666666666666,1.0,25,4,66,0.2,118.55961428980316,91.06597946256932,91.06597946256932,27.493634827233848,0.0,False,1.0,0,0.01291080005466938,0.013722099945880473,66,52,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,26,48251649,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9696969696969697,1.0,25,3,63,0.2,0.013881132606291757,-26.899867506528764,-26.899867506528764,26.913748639135058,0.0,False,1.0,0,0.011495199985802174,0.012729700072668493,63,51,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,26,48251649,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9696969696969697,1.0,25,3,63,0.2,0.013881132606291757,-26.899867506528764,-26.899867506528764,26.913748639135058,0.0,False,1.0,0,0.011495199985802174,0.012729700072668493,63,51,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,26,48251649,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9696969696969697,1.0,25,3,63,0.2,0.013881132606291757,-26.899867506528764,-26.899867506528764,26.913748639135058,0.0,False,1.0,0,0.011495199985802174,0.012729700072668493,63,51,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,27,48251650,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9565217391304348,1.0,25,4,68,0.2,223.4161650377981,197.39962524893346,197.39962524893346,26.016539788864634,0.0,False,1.0,0,0.0112732999259606,0.012898599961772561,68,51,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,27,48251650,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9565217391304348,1.0,25,4,68,0.2,223.4161650377981,197.39962524893346,197.39962524893346,26.016539788864634,0.0,False,1.0,0,0.0112732999259606,0.012898599961772561,68,51,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,27,48251650,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9565217391304348,1.0,25,4,68,0.2,223.4161650377981,197.39962524893346,197.39962524893346,26.016539788864634,0.0,False,1.0,0,0.0112732999259606,0.012898599961772561,68,51,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,28,48251651,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,62,0.2,233.83683770459012,209.13804780593168,209.13804780593168,24.698789898658447,0.0,False,1.0,0,0.01037280005402863,0.012257699971087277,62,48,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,28,48251651,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,62,0.2,233.83683770459012,209.13804780593168,209.13804780593168,24.698789898658447,0.0,False,1.0,0,0.01037280005402863,0.012257699971087277,62,48,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,28,48251651,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,62,0.2,233.83683770459012,209.13804780593168,209.13804780593168,24.698789898658447,0.0,False,1.0,0,0.01037280005402863,0.012257699971087277,62,48,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,29,48251652,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,64,0.2,298.30017996286335,270.8751681225592,270.8751681225592,27.425011840304137,0.0,False,1.0,0,0.011028699926100671,0.013314599986188114,64,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,29,48251652,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,64,0.2,298.30017996286335,270.8751681225592,270.8751681225592,27.425011840304137,0.0,False,1.0,0,0.011028699926100671,0.013314599986188114,64,53,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,29,48251652,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,3,64,0.2,298.30017996286335,270.8751681225592,270.8751681225592,27.425011840304137,0.0,False,1.0,0,0.011028699926100671,0.013314599986188114,64,53,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,30,48251653,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.967741935483871,1.0,25,3,71,0.2,116.57609329518867,91.92263041699832,91.92263041699832,24.653462878190354,0.0,False,1.0,0,0.011784200090914965,0.01280849997419864,71,51,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,30,48251653,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.967741935483871,1.0,25,3,71,0.2,116.57609329518867,91.92263041699832,91.92263041699832,24.653462878190354,0.0,False,1.0,0,0.011784200090914965,0.01280849997419864,71,51,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,30,48251653,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.967741935483871,1.0,25,3,71,0.2,116.57609329518867,91.92263041699832,91.92263041699832,24.653462878190354,0.0,False,1.0,0,0.011784200090914965,0.01280849997419864,71,51,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,31,48251654,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,72,0.2,43.27593288653095,16.987850372736208,16.987850372736208,26.288082513794745,0.0,False,1.0,0,0.011910900007933378,0.012671200092881918,72,51,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,31,48251654,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,72,0.2,43.27593288653095,16.987850372736208,16.987850372736208,26.288082513794745,0.0,False,1.0,0,0.011910900007933378,0.012671200092881918,72,51,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,31,48251654,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,72,0.2,43.27593288653095,16.987850372736208,16.987850372736208,26.288082513794745,0.0,False,1.0,0,0.011910900007933378,0.012671200092881918,72,51,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,32,48251655,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,4,70,0.2,388.2996148044115,367.9267640206677,367.9267640206677,20.372850783743786,0.0,False,1.0,0,0.01179329992737621,0.014110299991443753,70,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,32,48251655,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,4,70,0.2,388.2996148044115,367.9267640206677,367.9267640206677,20.372850783743786,0.0,False,1.0,0,0.01179329992737621,0.014110299991443753,70,53,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,32,48251655,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,4,70,0.2,388.2996148044115,367.9267640206677,367.9267640206677,20.372850783743786,0.0,False,1.0,0,0.01179329992737621,0.014110299991443753,70,53,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,33,48251656,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,145.35075286794228,121.04034446791502,121.04034446791502,24.310408400027256,0.0,False,1.0,0,0.01178319996688515,0.01248549995943904,70,50,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,33,48251656,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,145.35075286794228,121.04034446791502,121.04034446791502,24.310408400027256,0.0,False,1.0,0,0.01178319996688515,0.01248549995943904,70,50,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,33,48251656,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,70,0.2,145.35075286794228,121.04034446791502,121.04034446791502,24.310408400027256,0.0,False,1.0,0,0.01178319996688515,0.01248549995943904,70,50,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,34,48251657,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,4,85,0.2,220.41915264766172,193.1399367217677,193.1399367217677,27.27921592589402,0.0,False,1.0,0,0.013555699959397316,0.014364599948748946,85,57,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,34,48251657,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,4,85,0.2,220.41915264766172,193.1399367217677,193.1399367217677,27.27921592589402,0.0,False,1.0,0,0.013555699959397316,0.014364599948748946,85,57,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,34,48251657,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,4,85,0.2,220.41915264766172,193.1399367217677,193.1399367217677,27.27921592589402,0.0,False,1.0,0,0.013555699959397316,0.014364599948748946,85,57,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,35,48251658,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,80,0.2,303.7626830639137,282.87385433878535,282.87385433878535,20.88882872512835,0.0,False,1.0,0,0.011901199934072793,0.012783900019712746,80,55,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,35,48251658,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,80,0.2,303.7626830639137,282.87385433878535,282.87385433878535,20.88882872512835,0.0,False,1.0,0,0.011901199934072793,0.012783900019712746,80,55,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,35,48251658,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,80,0.2,303.7626830639137,282.87385433878535,282.87385433878535,20.88882872512835,0.0,False,1.0,0,0.011901199934072793,0.012783900019712746,80,55,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,36,48251659,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.96,1.0,25,4,64,0.2,210.2629957831248,181.9644460645793,181.9644460645793,28.2985497185455,0.0,False,1.0,0,0.010557800065726042,0.012606599950231612,64,52,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,36,48251659,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.96,1.0,25,4,64,0.2,210.2629957831248,181.9644460645793,181.9644460645793,28.2985497185455,0.0,False,1.0,0,0.010557800065726042,0.012606599950231612,64,52,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,36,48251659,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.96,1.0,25,4,64,0.2,210.2629957831248,181.9644460645793,181.9644460645793,28.2985497185455,0.0,False,1.0,0,0.010557800065726042,0.012606599950231612,64,52,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,37,48251660,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9807692307692307,1.0,25,4,68,0.2,176.59052414985,146.61617920680152,146.61617920680152,29.974344943048493,0.0,False,1.0,0,0.013608100009150803,0.01207080006133765,68,52,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,37,48251660,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9807692307692307,1.0,25,4,68,0.2,176.59052414985,146.61617920680152,146.61617920680152,29.974344943048493,0.0,False,1.0,0,0.013608100009150803,0.01207080006133765,68,52,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,37,48251660,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9807692307692307,1.0,25,4,68,0.2,176.59052414985,146.61617920680152,146.61617920680152,29.974344943048493,0.0,False,1.0,0,0.013608100009150803,0.01207080006133765,68,52,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,38,48251661,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,5,87,0.2,223.0481056888437,195.2344337630293,195.2344337630293,27.81367192581439,0.0,False,1.0,0,0.012194300070405006,0.013869100017473102,87,57,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,38,48251661,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,5,87,0.2,223.0481056888437,195.2344337630293,195.2344337630293,27.81367192581439,0.0,False,1.0,0,0.012194300070405006,0.013869100017473102,87,57,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,38,48251661,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9767441860465116,1.0,25,5,87,0.2,223.0481056888437,195.2344337630293,195.2344337630293,27.81367192581439,0.0,False,1.0,0,0.012194300070405006,0.013869100017473102,87,57,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,39,48251662,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9714285714285714,1.0,25,4,67,0.2,210.54584890458224,186.01586680459647,186.01586680459647,24.529982099985773,0.0,False,1.0,0,0.010677800048142672,0.012979899998754263,67,52,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,39,48251662,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9714285714285714,1.0,25,4,67,0.2,210.54584890458224,186.01586680459647,186.01586680459647,24.529982099985773,0.0,False,1.0,0,0.010677800048142672,0.012979899998754263,67,52,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,39,48251662,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9714285714285714,1.0,25,4,67,0.2,210.54584890458224,186.01586680459647,186.01586680459647,24.529982099985773,0.0,False,1.0,0,0.010677800048142672,0.012979899998754263,67,52,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,40,48251663,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9354838709677419,1.0,25,4,71,0.2,99.1250785959034,77.92765507041217,77.92765507041217,21.19742352549123,0.0,False,1.0,0,0.010881899972446263,0.01257119991350919,71,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,40,48251663,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9354838709677419,1.0,25,4,71,0.2,99.1250785959034,77.92765507041217,77.92765507041217,21.19742352549123,0.0,False,1.0,0,0.010881899972446263,0.01257119991350919,71,53,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,40,48251663,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9354838709677419,1.0,25,4,71,0.2,99.1250785959034,77.92765507041217,77.92765507041217,21.19742352549123,0.0,False,1.0,0,0.010881899972446263,0.01257119991350919,71,53,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,41,48251664,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,71,0.16,380.32802068474695,357.0436656844181,357.0436656844181,23.284355000328844,0.0,False,1.0,0,0.011201899964362383,0.01331359997857362,71,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,41,48251664,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,71,0.16,380.32802068474695,357.0436656844181,357.0436656844181,23.284355000328844,0.0,False,1.0,0,0.011201899964362383,0.01331359997857362,71,53,21,20,1,0,0,0.047619047619047616,1.0,1
Greedy local BIC,fp_025,41,48251664,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9722222222222222,1.0,25,4,71,0.16,380.32802068474695,357.0436656844181,357.0436656844181,23.284355000328844,0.0,False,1.0,0,0.011201899964362383,0.01331359997857362,71,53,21,20,1,0,0,0.047619047619047616,1.0,1
Candidate,fp_025,42,48251665,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9777777777777777,1.0,25,4,66,0.2,131.20608893495913,104.29807674956571,104.29807674956571,26.908012185393417,0.0,False,1.0,0,0.011625599930994213,0.012676200014539063,66,50,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,42,48251665,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9777777777777777,1.0,25,4,66,0.2,131.20608893495913,104.29807674956571,104.29807674956571,26.908012185393417,0.0,False,1.0,0,0.011625599930994213,0.012676200014539063,66,50,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,42,48251665,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9777777777777777,1.0,25,4,66,0.2,131.20608893495913,104.29807674956571,104.29807674956571,26.908012185393417,0.0,False,1.0,0,0.011625599930994213,0.012676200014539063,66,50,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,43,48251666,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.8904109589041096,1.0,25,4,81,0.2,350.1234912225421,321.40804992535965,321.40804992535965,28.71544129718245,0.0,False,1.0,0,0.0123668999876827,0.012539700022898614,81,55,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,43,48251666,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.8904109589041096,1.0,25,4,81,0.2,350.1234912225421,321.40804992535965,321.40804992535965,28.71544129718245,0.0,False,1.0,0,0.0123668999876827,0.012539700022898614,81,55,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,43,48251666,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.8904109589041096,1.0,25,4,81,0.2,350.1234912225421,321.40804992535965,321.40804992535965,28.71544129718245,0.0,False,1.0,0,0.0123668999876827,0.012539700022898614,81,55,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,44,48251667,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9795918367346939,1.0,25,5,90,0.2,159.91175438616796,131.0441956632924,131.0441956632924,28.867558722875543,0.0,False,1.0,0,0.01379070000257343,0.013303600018844008,90,56,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,44,48251667,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9795918367346939,1.0,25,5,90,0.2,159.91175438616796,131.0441956632924,131.0441956632924,28.867558722875543,0.0,False,1.0,0,0.01379070000257343,0.013303600018844008,90,56,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,44,48251667,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9795918367346939,1.0,25,5,90,0.2,159.91175438616796,131.0441956632924,131.0441956632924,28.867558722875543,0.0,False,1.0,0,0.01379070000257343,0.013303600018844008,90,56,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,45,48251668,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,258.0150165537555,233.77041428981124,233.77041428981124,24.244602263944273,0.0,False,1.0,0,0.01130320003721863,0.012542300042696297,74,52,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,45,48251668,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,258.0150165537555,233.77041428981124,233.77041428981124,24.244602263944273,0.0,False,1.0,0,0.01130320003721863,0.012542300042696297,74,52,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,45,48251668,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,258.0150165537555,233.77041428981124,233.77041428981124,24.244602263944273,0.0,False,1.0,0,0.01130320003721863,0.012542300042696297,74,52,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,46,48251669,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,3,60,0.2,92.234957774289,67.92105256748582,67.92105256748582,24.313905206803184,0.0,False,1.0,0,0.010144100058823824,0.013120800023898482,60,49,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,46,48251669,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,3,60,0.2,92.234957774289,67.92105256748582,67.92105256748582,24.313905206803184,0.0,False,1.0,0,0.010144100058823824,0.013120800023898482,60,49,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,46,48251669,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9743589743589743,1.0,25,3,60,0.2,92.234957774289,67.92105256748582,67.92105256748582,24.313905206803184,0.0,False,1.0,0,0.010144100058823824,0.013120800023898482,60,49,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,47,48251670,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,441.69470920365086,418.52228229316626,418.52228229316626,23.172426910484603,0.0,False,1.0,0,0.011661299970000982,0.012432599905878305,74,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,47,48251670,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,441.69470920365086,418.52228229316626,418.52228229316626,23.172426910484603,0.0,False,1.0,0,0.011661299970000982,0.012432599905878305,74,53,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,fp_025,47,48251670,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,1.0,1.0,25,4,74,0.2,441.69470920365086,418.52228229316626,418.52228229316626,23.172426910484603,0.0,False,1.0,0,0.011661299970000982,0.012432599905878305,74,53,20,20,0,0,0,0.0,1.0,0
Candidate,fp_025,48,48251671,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9782608695652174,1.0,25,4,80,0.2,139.06044312358628,115.86585662981349,115.86585662981349,23.19458649377279,0.0,False,1.0,0,0.01322319998871535,0.01527509989682585,80,53,25,20,5,0,0,0.2,1.0,5
Exact local BIC,fp_025,48,48251671,20,500,fp_025,20,3,4,0.25,0.0,0.0,0.0,homoskedastic,0,0,5,0.9782608695652174,1.0,25,4,80,0.2,139.06044312358628,115.86585662981349,115.86585662981349,23.19458649377279,0.0,False,1.0,0,0.01322319998871535,0.01527509989682585,80,53,20,20,0,0,0,0.0,1.0,0
